;Index;name;min_salary;max_salary;company;published_at;description;conditions;requirement;responsibility;key_skills;id;days;group;city_Москва;min_experience_0;min_experience_1;min_experience_3;min_experience_6;schedule_Гибкий график;schedule_Полный день;schedule_Удаленная работа;employment_Полная занятость;employment_Проектная работа;employment_Стажировка;employment_Частичная занятость; CSS; JavaScript; HTML; HTML5;JavaScript; Git; CSS3; Node.js; ООП; React; jQuery; Ajax; Redux; Кроссбраузерная верстка; Frontend;HTML; webpack;Git; Vue; Sass;Другие навыки
23;31;Программист на React / Javascript (Frontend developer / Фронтенд разработчик);6.0;4.0;Адвего;2019-12-10T08:54:08+0300;"Привет. Меня зовут Сергей, компания Адвего. Мы - лидирующая система в рунете по покупке/продаже контента. Мы расширяемся, у нас новые планы, мы не успеваем делать функционал, поэтому ищем в команду опытного профессионального разработчика на ReactJS, отлично знающего javascript, html и css, понимающий все аспекты удобного и качественного интерфейса. У нас современный стэк, интересная работа и интересный проект. Если вы неопытный, но гениальный разработчик - тоже пишите. Предстоит интересная работа в команде разработчиков, работа над большим проектом - разработка клиентской части сайта.   Требования:  отличное знание React, Redux; отличное знание JavaScript; отличное знание HTML5/CSS3; знание ES 6, 7, 8, 9; умение работать со сборщиками (Webpack); понимание функционального программирования; уверенное понимание принципов ООП; умение работы в команде разработчиков (git, redmine и т.п.; работа с ветками, решение конфликтов); высшее техническое образование.  Обязанности: Основная задача - разработка клиентской части системы на React + JSON:API на основе готового UI/UX.  разработка новых компонентов; верстка для desktop и мобильных браузеров; участие в разработке и внедрении новых сервисов и технологий; взаимодействие с командой backend-разработчиков; дополнение и разработка общего style guide компании; оптимизация работы текущего UI.    От нас:  работа на полный рабочий день в офисе в Москве, в одной минуте ходьбы от метро/МЦК Окружная, и в 7 минутах от метро Владыкино / Петровско-Разумовская; заработная плата - от 130 тысяч рублей, определяется по результатам собеседования на основе знаний, умений и опыта.    Дополнительно:  сильная профессиональная команда разработчиков; ваше участие в принятии технологических решений по дальнейшему развитию проекта; профессиональный рост; необходимое для работы оборудование (linux/mac os/windows); бесплатные обеды; удобный график работы - c 8, 9 или 10 утра.  Обязательно указывайте в сопроводительном письме ссылки на проекты и исходные коды, где можно в достаточной мере оценить ваш код. Ждем ваше резюме.----------------------  Мы ищем работника на полный рабочий день в офисе в Москве. Удаленную работу не рассматриваем ни в каком виде. Спасибо. ";;"Понимание функционального программирования. Уверенное понимание принципов ООП. Умение работы в команде <highlighttext>разработчиков</highlighttext> (git, redmine и т.п.; работа с ветками...";Участие в разработке и внедрении новых сервисов и технологий. Взаимодействие с командой backend-<highlighttext>разработчиков</highlighttext>. Дополнение и разработка общего style guide...;"CSS; CSS3; HTML5; JavaScript; ООП; ReactJS; Sass; Redux; HTML; React; фронтенд; Frontend";231;0.3333333333333333;Frontend;1;0;0;1;0;0;1;0;1;0;0;0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0
24;36;Web-разработчик / Front, JS;2.0;2.0;Флекскор;2019-12-11T18:15:16+0300;Удаленная работа не рассматривается!!! Требуется сотрудник в офис. Обязанности:  Интеграции готовых шаблонов / дизайн-макетов с функционалом CMS Поддержка и доработка текущих проектов Верстка сервисов, порталов и мобильных приложений (Ionic View 3)  Требования:  Отличные Знания Html5 + Сss3 Javascript (хорошие знания, jQuery, AJAX) Знания Adobe Illustrator, Photoshop (на уровне нарезать) Знания PHP5-7, MySQL, Front-End Frameworks как преимущество Желание развиваться в сфере IT  Условия:  Система контроля версий (Git Lab), Динамично развивающаяся компания, Инновационные, прогрессивные проекты, Дружный коллектив, Чай, кофе, печеньки и музыка, Понедельник-пятница с 10-00 до 19-00 ;  Система контроля версий (Git Lab), Динамично развивающаяся компания, Инновационные, прогрессивные проекты, Дружный коллектив, Чай, кофе, печеньки и музыка, Понедельник-пятница с 10-00 до 19-00 ;Отличные Знания Html5 + Сss3. Javascript (хорошие знания, jQuery, AJAX). Знания Adobe Illustrator, Photoshop (на уровне нарезать). ;Интеграции готовых шаблонов / дизайн-макетов с функционалом CMS. Поддержка и доработка текущих проектов. Верстка сервисов, порталов и мобильных приложений (Ionic...;"HTML5; CSS3; PHP5; jQuery; MySQL; Ajax; Git; Vue.js; Ionic View";236;0.0;Frontend;1;0;1;0;0;0;1;0;1;0;0;0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
25;38;Frontend-разработчик;5.0;3.0;ЧУ ДО Школа программистов;2019-12-10T11:53:29+0300;"Чу До Школа программистов приглашает на работу Frontend-разработчика в наш офис в Мытищах. С 2001 года мы обучаем детей программированию и информационным технологиям, воспитываем победителей олимпиад всероссийского и международного уровня. Наши выпускники поступают в лучшие технические Вузы России и работают в ведущих IT компаниях мира Обязанности:  Написание фронтенд для образовательных проектов на vue.js; Примеры задач: crm, система тестирований, система автоматической проверки задач (аналогичная yandex.contest или ejudge), учебный журнал, отчёты; Реализация прикладной логики: верстать, писать компоненты; Участие в разработке архитектуры фронтенда; Написание unit/интеграционных тестов; Написание качественного, чистого, расширяемого объектно ориентированного код на js.  Требования:  Высшее (желательно) техническое образование; Знание JavaScript (ES6), vue.js или аналогичное типа react, angular и иметь желание писать на vue; Верстка на html/css; Умение верстать на bootstrap, material или каком-нибудь другом фреймворке; Умение разбираться в существующем коде, библиотеках, протоколах (например websocket); Знание паттерн проектирования; Умение работать с системами контроля версий (git или mercurial).  Условия:  Оформление по ТК РФ; График работы 5/2 с 9:00/10:00/11:00 до 18:00/19:00/20:00 (выходные: суббота, воскресенье); Место работы: офис в г. Мытищи (удобная маршрутка от ст.м. Медведково); Крутая и сплоченная команда разработчиков, адекватный руководитель; После прохождения испытательного срока: ДМС (включены хорошие платные поликлиники Москвы и МО), а также возможность проходить бесплатное обучение в «Школе программистов ОНЛАЙН» для себя и в любом из 9 очных отделений Школы программистов для Ваших детей. ";"  Оформление по ТК РФ; График работы 5/2 с 9:00/10:00/11:00 до 18:00/19:00/20:00 (выходные: суббота, воскресенье); Место работы: офис в г. Мытищи (удобная маршрутка от ст.м. Медведково); Крутая и сплоченная команда разработчиков, адекватный руководитель; После прохождения испытательного срока: ДМС (включены хорошие платные поликлиники Москвы и МО), а также возможность проходить бесплатное обучение в «Школе программистов ОНЛАЙН» для себя и в любом из 9 очных отделений Школы программистов для Ваших детей. ";Высшее (желательно) техническое образование. Знание JavaScript (ES6), vue.js или аналогичное типа react, angular и иметь желание писать на vue. ;Написание фронтенд для образовательных проектов на vue.js. Примеры задач: crm, система тестирований, система автоматической проверки задач (аналогичная yandex.contest или ejudge...;"CRM; Тестирование; Python; Django Framework; JavaScript; HTML; CSS; Верстка";238;0.3333333333333333;Frontend;1;0;1;0;0;0;1;0;1;0;0;0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
26;39;Front-end разработчик;4.0;5.0;Finch;2019-12-11T19:41:50+0300;О компании: Finch — аутсорс-продакшн. Мы запускаем и развиваем высоконагруженные мобильные и веб-приложения для брендов с большой аудиторией. Среди наших клиентов: ТНТ, ФК Спартак, ТВ-3, Столото и другие бренды. Аудитория наших приложений — от 500 тыс. до 5 млн. зарегистрированных пользователей. Нам интересно делать крупные, наполненные функциями, качественные продукты, работать с большой аудиторией, развивать свою экосистему, выстраивать внутренние процессы. Обязанности:   Участие в разработке проектов компании   Программирование JavaScript   Верстка HTML5/CSS3   Требования:   Хорошее знание HTML5/CSS3.   Хорошее знание нативного JavaScript (классы, декораторы, async/await).   Понимание и использование на практике стандартов es6, es7.   Базовые знания Node.js и умение пользоваться npm/yarn   Хорошее знание библиотек и фреймворков экосистемы React: ReactRouter, Redux, NextJs, Styled Components, Redux-saga   Умение собирать проект с помощью webpack.   Опыт работы с системами контроля версий, предпочтительно Git.   Уверенное знание технологий RESTful API/Websocket, языка запросов GraphQL   Желание учится новым технологиям и использованию новых языков программирования.   Понимание методологии БЭМ. Представление о работе изоморфного SPA приложения  Знание технологий CORS, представление о вопросах сетевой безопасности (CSRF)    Условия:   Работа над проектами с крупной аудиторией (несколько млн. пользователей)   Оплата труда в зависимости от твоего уровня   Собственный двухэтажный офис с двориком в пешей доступности от м. Электрозаводская   Возможность самореализации и профессионального роста   Отсутствие бюрократии   Время начала рабочего дня обговариваем индивидуально  ;   Работа над проектами с крупной аудиторией (несколько млн. пользователей)   Оплата труда в зависимости от твоего уровня   Собственный двухэтажный офис с двориком в пешей доступности от м. Электрозаводская   Возможность самореализации и профессионального роста   Отсутствие бюрократии   Время начала рабочего дня обговариваем индивидуально  ;Хорошее знание HTML5/CSS3. Хорошее знание нативного JavaScript (классы, декораторы, async/await). Понимание и использование на практике стандартов...;Участие в разработке проектов компании. Программирование JavaScript. Верстка HTML5/CSS3.;"React; JavaScript; CSS3; HTML5; Git; Node.js; SPA";239;0.0;Frontend;1;0;1;0;0;0;1;0;1;0;0;0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
27;44;Frontend-разработчик;4.0;4.0;Badoo;2019-12-10T16:40:33+0300;"Badoo – крупнейшая в мире социальная сеть для знакомств с новыми людьми. Сегодня у Badoo 400+ миллионов пользователей по всему миру, а над разработкой сервиса работает более 600 талантливых специалистов. В нашу команду фронтенда открыта вакансия разработчика для работы над внутренними инструментами компании. С помощью этих инструментов мы ежедневно отправляем миллионы push-уведомлений и email’ов, защищаем наших пользователей от спаммеров, запускаем десятки AB-тестов.ЧЕМ ПРЕДСТОИТ ЗАНИМАТЬСЯ:  Развивать существующие и реализовывать новые уникальные внутренние инструменты компании; Разрабатывать библиотеку компонентов для внутренних проектов; Активно взаимодействовать с заказчиками, прояснять требования и обсуждать варианты реализации задач; Предлагать и внедрять высокотехнологичные, инновационные решения.  ЧЕГО ОЖИДАЕМ ОТ ВАС:  Опыт командной работы фул-тайм от двух лет; Отличное знание JavaScript/HTML/CSS; Опыт работы с React/Redux; Умение писать модульный, структурированный и легко читаемый код; Базовые знания HTTP, Linux, Nginx, опыт серверной разработки; Знание узких мест клиентской части и нюансов взаимодействия с сервером; Понимание основ верстки и проблем разных браузеров; Владение английским языком (на уровне не ниже Intermediate); Коммуникативность, уважение к чужому мнению; Ориентированность на результат.  МЫ ПРЕДЛАГАЕМ:   Высокую белую зарплату;   ДМС, включая стоматологию (в лучших клиниках Москвы), страхование жизни, полис выезжающего заграницу (для командировок и отпуска);   Развитую бонусную систему (ежемесячные, полугодовые, менеджерские и thank you бонусы);   31 день ежегодного оплачиваемого отпуска;   Занятия английским языком с преподавателем + языковая практика при общении с лондонским головным офисом;   Оплату посещения профильных конференций как российских, так и международных;   Оплату профильных курсов;   Завтраки, обеды и ужины в офисе;   Пицца/пироги/суши каждую пятницу, вечера национальных кухонь;   Оплату спортзала;   Современную технику на выбор;   Корпоративные мобильные устройства (телефоны или планшеты);   Покупку профильной литературы;   Два раза в неделю в офисе массаж;   Мы рады за наших коллег, которые становятся родителями: +две недели оплачиваемого отпуска и 30 000 р. на первые погремушки:)   Корпоративные мероприятия и тимбилдинги (картинг, пейнтбол, лазертег и др.);   Современный офис в самом центре Москвы - м. Трубная (2 минуты пешком от метро);   Помощь с переездом для кандидатов (оплата билетов, проживания в гостинице на время поиска жилья, sign in bonus).  ";;Опыт командной работы фул-тайм от двух лет. Отличное знание JavaScript/HTML/CSS. Опыт работы с React/Redux. ;Разрабатывать библиотеку компонентов для внутренних проектов.;" CSS; JavaScript; HTML; HTML5;JavaScript";244;0.3333333333333333;Frontend;1;0;0;1;0;0;1;0;1;0;0;0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
28;52;Прикладной программист (Front-end программист);5.0;4.0;AERODISK;2019-12-10T10:46:54+0300;Обязанности:  Разработка современного веб-интерфейса на стеке Reactjs, Python(Flask)  гибридная СХД scale-out СХД c поддержкой серверной виртуализации система мониторинга внутренние инструменты разработки   Исследование стороннего ПО Работа с чужими исходниками на разных языках программирования Документирование исходного кода, методик и исследований Сопровождение ПО (разработка патчей, консультирование инженеров)  Требования:  Экспертные знания JS Знания Reactjs, Redux Опыт разработки интерфейсов с применением технологии Ajax Базовые знания python, ООП, HTML, CSS Базовые Знание Linux Способность выполнять многочисленные сложные технические задачи Опыт разработки Web-интерфейсов или Web-сайтов (в открытом доступе) Технический английский (чтение и восприятие документацию на английском языке) Опыт аналогичной работы от 1-го года  Условия:  Комфортный офис - м. Калужская Рабочий день с 9 до 18 Соблюдение ТК РФ ДМС Возможность карьерного роста (компания активно расширяется) ;  Комфортный офис - м. Калужская Рабочий день с 9 до 18 Соблюдение ТК РФ ДМС Возможность карьерного роста (компания активно расширяется) ;Экспертные знания JS. Знания Reactjs, Redux. Опыт разработки интерфейсов с применением технологии Ajax. Базовые знания python, ООП, HTML, CSS. ;Разработка современного веб-интерфейса на стеке Reactjs, Python(Flask). Гибридная СХД. Scale-out СХД c поддержкой серверной виртуализации. Система мониторинга. ;" CSS; JavaScript; HTML; HTML5;JavaScript";252;0.3333333333333333;Frontend;1;0;0;1;0;0;1;0;1;0;0;0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
29;59;Разработчик React/Redux;4.0;4.0;Агентство Медицинских Технологий;2019-12-11T15:05:07+0300;"Требуемый опыт работы: 3–6 лет Полная занятость, полный день Обязанности:  Проектирование и разработка API высокотехнологичной медицинской информационной системы; Документирование/тестирование/логирование собственного кода.  Требования:  Техническое образование; Понимание асинхронной модели JavaScript/Node.js; Знание ООП;    React по классам:  Знание ES6+ спецификаций js; Применение функциональных и классовых компонентов; Применение state, жизненных циклов и родительских компонентов; Активная работа с формами; Умение отличать композицию от наследования; Применение однонаправленного потока данных; Знание и применение хуков (state, эффекты)    Опционально, опыт работы с библиотеками:  formik material-ui jsx moment  Ответственность и выполнение данных ранее обещаний, подразумевается по умолчанию :) Условия:  Оформление по ТК РФ. График 5\2 (кроме аварийных ситуаций); ЗП белая, строго 2 раза в месяц; Достойное рабочее место (оборудование обсуждается с успешным кандидатом); Офис в центре Москвы (3 минуты ходьбы от метро); Офис в центре Санкт-Петербурга; Удаленная работа и открытие офисов в других городах возможны по предварительной договоренности. ";"  Оформление по ТК РФ. График 5\2 (кроме аварийных ситуаций); ЗП белая, строго 2 раза в месяц; Достойное рабочее место (оборудование обсуждается с успешным кандидатом); Офис в центре Москвы (3 минуты ходьбы от метро); Офис в центре Санкт-Петербурга; Удаленная работа и открытие офисов в других городах возможны по предварительной договоренности. ";Техническое образование. Понимание асинхронной модели JavaScript/Node.js. Знание ООП. Знание ES6+ спецификаций js. Применение функциональных и классовых компонентов. ;Проектирование и разработка API высокотехнологичной медицинской информационной системы. Документирование/тестирование/логирование собственного кода. Formik. Material-ui. Jsx. Moment.;"JavaScript; Node.js; ООП; Умение работать в коллективе";259;0.16666666666666666;Frontend;1;0;0;1;0;0;1;0;1;0;0;0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
30;69;Ведущий frontend программист JavaScript (ReactJS / Redux);4.0;7.0;Эргиус;2019-12-12T09:26:05+0300;"ERGIUS - SAAS/PAAS система для эффективного контроля взаимодействия с государственными органами любой компании, работающей в российской юрисдикции. Благодаря уникальному алгоритму, валидирующему более 800 открытых источников, автоматизированные сервисы ERGIUS создают персонализированную экосистему в правовом поле, снижающую риски для бизнеса. Ядром системы со стороны пользователя является его компания, вокруг которой выстраивается набор функциональных сервисов, охватывающих все юридические и бизнесообразующие процессы клиента. Мы ищем разработчика, который:  Очень хорошо знает JavaScript и ReactJS / Redux. Понимает на что нужно обращать внимание при разработке страниц; Командный игрок и хочет обсуждать как технические, так и продуктовые идеи  Обязанности:  Разработка клиентской части нашего сервиса Архитектурный дизайн Рефакторинг существующего кода и внесение улучшений Code review Работу над продуктом от предположений, до реализации, сбора и анализа метрик  Требования:  Знание JavaScript на высоком уровне, для которого event loop не пустой звук Опыт работы с ReactJS / Redux Опыт разработки под Linux  Плюсом будет:  Опыт работы в Agile-команде Опыт CI/CD Опыт работы с GitLab, Jira Знакомство с Python или другим серверным языком  Что предлагаем  Адекватность и заинтересованность в общем деле всех участников команды Комфортное рабочее время с 10 до 18 часов Гибкий график работы по согласованию с руководителем Молодой, позитивный, сплочённый коллектив единомышленников Перспективы карьерного и финансового роста Заработная плата обсуждается индивидуально с каждым кандидатом на собеседовании. Мы будем рады вашему отклику и, при обоюдном интересе, предложим лучшие условия Оформление по ТК и белая зарплата ";;Знание JavaScript на высоком уровне, для которого event loop не пустой звук. Опыт работы с ReactJS / Redux. Опыт разработки под...;Разработка клиентской части нашего сервиса. Архитектурный дизайн. Рефакторинг существующего кода и внесение улучшений. Code review. Работу над продуктом от предположений...;"JavaScript; Git; Linux; ReactJS; Redux";269;0.0;Frontend;1;0;1;0;0;1;0;0;1;0;0;0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
31;80;Frontend-разработчик;5.0;4.0;IConsult;2019-12-12T11:50:38+0300;"Мы Среди наших разработок есть как веб-сервисы, так и менее тривиальные проекты(captive-портал, IoT камера). Ваши задачи:  Разработка проектов (front-end части) с нуля; доработка существующих проектов; разработка бизнес-логики и front-end системы для поддержки продукта; проектирование пользовательских интерфейсов; создание функциональных API (совместная работа c back-end разработчиками); кроссбраузерная и адаптивная верстка HTML5/CSS3.  Наши требования:  VUE.js, React, JS, Jquery, HTML5, CSS3 - обязательно; знание SASS, Webpack 4.0, WebRTC, OSM - Ваше конкурентное преимущество.  Наши условия:  зарплата обсуждается и зависит от Ваших возможностей; полная занятость (удаленную работу готовы рассматривать) ; заработная плата белая, оформление по ТК РФ. ";;VUE.js, React, JS, Jquery, HTML5, CSS3 - обязательно. Знание SASS, Webpack 4.0, WebRTC, OSM - Ваше конкурентное преимущество.;Проектирование пользовательских интерфейсов. Создание функциональных API (совместная работа c back-end <highlighttext>разработчиками</highlighttext>). Кроссбраузерная и адаптивная верстка HTML5/CSS3.;" CSS; JavaScript; HTML; HTML5;JavaScript";280;0.0;Frontend;1;0;1;0;0;0;1;0;1;0;0;0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
32;89;JavaScript-разработчик;7.0;10.0;5Вижинс;2019-12-11T14:10:11+0300;"Ищем разработчика, способного писать на чистом JS, с соответствующим опытом работы. Требуемые знания и навыки:  Глубокое знание чистого JavaScript`а ООП: прототипы, классы, объекты Понимание области видимости, контекста выполнения функций, особенностей анонимных функций (а также bind, apply и т.д.) Умение работать с DOM-деревом, XHR, JSON, XML без вспомогательных фреймворков Умение работать с canvas и webgl Умение работать с HTML5 Video и Audio Умение работать с WebSocket Умение работать с Promise и понимание их работы Знание современных возможностей языка Знание современного API браузеров  Будет плюсом:  Понимание HTML/CSS-верстки, знание особенностей браузеров Опыт работы с ECMA 6, 7 Опыт самостоятельной разработки анимаций или использования библиотеки TweenLite  Обязанности:  делать html-версию продукта. Пример ТикТок / YouTube /Лента / профиль / сообщения и тд.  Условия:  график работы гибкий в разумных пределах (5/2); команда профессионалов; современный офис в Москва-сити; по желанию в 2020г релокация в Штаты со всей командой (оказываем визовую поддержку).   ";"  график работы гибкий в разумных пределах (5/2); команда профессионалов; современный офис в Москва-сити; по желанию в 2020г релокация в Штаты со всей командой (оказываем визовую поддержку).   ";Глубокое знание чистого JavaScript`а. ООП: прототипы, классы, объекты. Понимание области видимости, контекста выполнения функций, особенностей анонимных функций (а также...;Делать html-версию продукта. Пример ТикТок / YouTube /Лента / профиль / сообщения и тд.;" CSS; JavaScript; HTML; HTML5;JavaScript";289;0.16666666666666666;Frontend;1;0;0;1;0;0;1;0;1;0;0;0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
33;8;Front-end -разработчик/ HTML- верстальщик;6.0;4.0;Хилби;2019-12-10T12:19:40+0300;"Вакансия front-end -разработчик/ HTML- верстальщик в ООО «Хилби»:   О компании: Healbe, LLC является разработчиком, производителем и дистрибьютером инновационного устройства для отслеживания состояния важных жизненных параметров организма. Компания обладает патентованными технологиями по автоматическому определению прихода и расхода калорий, качеству сна, состояния сердечной деятельности, уровню стресса и водного баланса организма. Продуктом компании является Healbe GoBe – первый автоматический трекер входящих калорий в виде носимого браслета и сервисов к нему на основе приложений (iOS / Android) и веб-сайта. Компания работает на рынке Америки, Японии, Китая, Европы и РФ. Наша компания активно развивается, и мы ищем в штат front-end - разработчика.   Мы строим единую экосистему продуктов и сервисов, которая помогает людям контролировать свой вес, достигать своих целей по здоровью, менять плохие привычки на хорошие, чувствовать себя лучше и становится счастливее. Компания работает как с B2C, так и с B2B сегментом.   Обязанности:  Опыт работы верстальщиком / front-end разработчиком — от 3 лет Высшее образование     Уверенные знания нативного JavaScript / фреймворков;  · Уверенное владение HTML,CSS, кроссбраузерность, адаптация под мобильные устройства; · Опыт проектирования и разработки SPA; · Опыт создания сайтов на CMS Wordpress; · Понимание работы браузера: как работает событийная модель, рендеринг в браузере, особенности анимаций; · Умение разбираться в чужом коде и сопровождать его; · Умение писать структурированный, легко читаемый код; · Опыт рефакторинга больших проектов; · Умение работать в команде; · Адаптивная верстка  Опыт работы с Bootstrap    График работы:  Полный рабочий день, график гибкий В офисе Москва    Условия:  Белая зарплата; Испытательный срок 3 месяца; Оплачиваемый отпуск 28 календарных дней.     ";Опыт работы верстальщиком / front-end <highlighttext>разработчиком</highlighttext> — от 3 лет. Высшее образование. Уверенные знания нативного JavaScript / фреймворков. Уверенное владение HTML,CSS...;;"Bootstrap; JavaScript; CSS3; jQuery; CSS";"  Белая зарплата; Испытательный срок 3 месяца; Оплачиваемый отпуск 28 календарных дней.     ";308;0.3333333333333333;Frontend;1;0;1;0;0;1;0;0;1;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
