;Index;name;min_salary;max_salary;company;published_at;description;requirement;responsibility;key_skills;conditions;id;days;group;city_Екатеринбург;city_Новосибирск;city_Санкт-Петербург;min_experience_0;min_experience_1;min_experience_3;min_experience_6;schedule_Гибкий график;schedule_Полный день;schedule_Сменный график;schedule_Удаленная работа;employment_Полная занятость;employment_Проектная работа;employment_Стажировка;employment_Частичная занятость; HTML; JavaScript; PHP; CSS; MySQL; HTML5; CSS3; CMS Wordpress;JavaScript;PHP; Git; Web-дизайн;CSS;1С-Битрикс; jQuery;Web Design; Веб-дизайн; SEO; Администрирование сайтов; Графический дизайн;Другие навыки
21;11;Middle web-разработчик (Java) в отдел сопровождения;2.0;3.0;Динамика;2019-12-11T08:33:59+0300;Мы - стабильная растущая компания, специализирующаяся на рынке Программного Обеспечения для финансового сектора. Наши клиенты - более 50-ти ведущих банков РФ. Наши продукты - высокоинтеллектуальные, отказоустойчивые системы, обеспечивающие одновременную работу нескольких сотен пользователей. Работая у нас, вы получите навыки работы с современными инструментами разработки, станете членом профессиональной дружной команды, откроете для себя новый интересный мир банковских технологий. Наш центральный офис располагается в сердце самого технологичного центра для ИТ специалистов – новосибирском технопарке. Так же у нас есть филиалы в Москве, Ростове, Уфе. Несколько раз в год мы проводим корпоративные выездные мероприятия в различные города и страны. Обязанности:  Сопровождение существующей системы «Единое окно Динамика». Диагностика и решение технических ошибок и проблем. Настройка, оптимизация и доработка существующих решений. Участие в разработке новых модулей системы.  Обязательно знать:  html, javascript, css. Java Core, Servlets, JDBC, JPA, Spring, Hiberante. SQL, Maven, Git.  Желательно знать:  ReactJS. Опыт работы с UNIX-системами. Опыт работы с СУБД Oracle.  Требования к кандитадам: - Хорошие коммуникативные навыки. - Грамотная устная и письменная речь. - Умение четко формулировать мысли, внимательность.   Дополнительно:  Возможность профессионального роста. Работа в Академгородке (Академпарк). Заработная плата по результатам собеседования.  О компании - 10 лет на рынке. - Свой собственный набор продуктов. - Четыре филиала по стране - Новосибирск, Москва, Уфа, Ростов. - В Новосибирске располагаемся в Технопарке. - Полный соцпакет: 4 недели отпуск, больничные, обеды за счет компании.;Html, javascript, css. Java Core, Servlets, JDBC, JPA, Spring, Hiberante. SQL, Maven, Git. ReactJS. Опыт работы с UNIX-системами. ;Сопровождение существующей системы «Единое окно Динамика». Диагностика и решение технических ошибок и проблем. Настройка, оптимизация и доработка существующих решений. ;"Java; JavaScript; HTML; CSS; SQL; Git; XML; Spring Framework";;811;0.034482758620689655;Другие web;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
22;20;Web-разработчик / Web Developer;2.0;2.0;Dankolab;2019-12-10T10:55:31+0300;"Dankolab - компания разработчик мобильных приложений и игр. В связи с расширением компании ищем в свою команду web-разработчика. Обязанности:  Верстка шаблонов; Создание веб сайтов, веб сервисов, backend сервисов;  Требования:   Хорошее знание PHP;   Опыт работы с фреймворком (Laravel) - крайне приветствуется;   Опыт работы с базами данных MySQL, Mongo, Redis;   Умение верстать (HTML/CSS), иногда что-то написать на JS - большой плюс;   Способность к обучению и желание работать.   Желательно, но не обязательно:  Знание Linux(Ubuntu), Docker (docker-compose), Git; Опыт написания API серверов; Опыт работы в команде;  Работа в Dankolab - это:   Работа в компании полного цикла;   Рабочий день в рамках: 9:00 – 18:00; 10:00 – 19:00 или 11:00 – 20:00 на Ваш выбор;   Интересные проекты‚ творческая атмосфера в коллективе;   Уютный офис в центре города, где Вас ждут вкусный кофе/чай, снеки и другие плюшки;   Стабильная заработная плата;   Возможность карьерного и финансового роста.  ";Хорошее знание PHP. Опыт работы с фреймворком (Laravel) - крайне приветствуется. Опыт работы с базами данных MySQL, Mongo, Redis. ;Верстка шаблонов. Создание веб сайтов, веб сервисов, backend сервисов.;"MySQL; JavaScript; CSS; PHP; Mongo; Redis; HTML";;820;0.06896551724137931;Другие web;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
23;41;Web-программист;2.0;2.0;Хоккейная Нация;2019-11-27T12:37:23+0300;Ищем целеустремленных программистов, готовых реализовываться, учиться и развиваться. Стрессоустойчивых  и способных решать задачи нестандартным подходом. Обязанности:  Front-end разработка Back-end разработка Поддержание и обновление веб-портала компании  Требования:  Знание HTML, HTML5, CSS, CSS3, PHP, MySQL, JavaScript Опыт работы с Базами Данных  Условия:  Работа в Новосибирске Работа как в офисе компании, так и на дому Возможность развиваться в активной, молодой команде ;Знание HTML, HTML5, CSS, CSS3, PHP, MySQL, JavaScript. Опыт работы с Базами Данных.;Front-end разработка. Back-end разработка. Поддержание и обновление веб-портала компании.;"HTML5; CSS3; JavaScript; PHP; Ajax; MySQL";  Работа в Новосибирске Работа как в офисе компании, так и на дому Возможность развиваться в активной, молодой команде ;841;0.5172413793103449;Другие web;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
24;47;Web-программист;2.0;1.0;ГБУЗ НСО МИАЦ;2019-11-25T07:47:33+0300;"Обязанности:  сопровождение и развитие информационных систем в сфере здравоохранения работа по поддержке существующего функционала разработка нового функционала оптимизация запросов организация процесса информационного обмена между системами    Требования:  Знание SQL, PL/SQL Знание PHP Знание Html, Css, JavaScript Знание SOAP-протокола обмена Умение разбираться в чужом коде Аналитический склад ума, желание учиться и развиваться Высшее образование    Условия:  Интересные задачи: проекты федерального масштаба с уникальной структурой; Достойная оплата: полностью «белая» заработная плата; Дружный коллектив: смежные отделы готовы дать инфраструктуру и забрать рутину; Развитие и обучение: оплата внешних тренингов, семинаров и конференций; Комфортные условия: локация в центре Новосибирска, свободный дресскод. ";Знание SQL, PL/SQL. Знание PHP. Знание Html, Css, JavaScript. Знание SOAP-протокола обмена. Умение разбираться в чужом коде. ;Сопровождение и развитие информационных систем в сфере здравоохранения. Работа по поддержке существующего функционала. Разработка нового функционала. Оптимизация запросов. ;"JavaScript; Oracle Pl/SQL; PHP; LDAP; SOAP; Active Directory";"  Интересные задачи: проекты федерального масштаба с уникальной структурой; Достойная оплата: полностью «белая» заработная плата; Дружный коллектив: смежные отделы готовы дать инфраструктуру и забрать рутину; Развитие и обучение: оплата внешних тренингов, семинаров и конференций; Комфортные условия: локация в центре Новосибирска, свободный дресскод. ";847;0.5862068965517241;Другие web;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
25;50;Веб-программист;2.0;2.0;Резиновая подкова;2019-11-29T06:31:12+0300;Компания Резиновая подкова на рынке уже больше 20 лет. Мы занимаем лидирующие позиции в Сибири, а по некоторым направлениям и в России. Но - совершенству нет предела :) Мы продолжаем развиваться и расти, как качественно (улучшаем стандарты работы с клиентами), так и количественно (открываем новые Торгово-сервисные центры, берем новые дилерские контракты и т.д. и т.п.). И сейчас одна из задач Компании - развитие сайта как инструмента продаж и взаимодействия с клиентами. Поэтому нам нужен веб-разработчик. Какие основные задачи будут поставлены: - обеспечение и контроль быстродействия работы сайта на всех устройствах (в веб и мобильной версии) - обеспечение корректной интеграции сайта с 1С и CRM системой - разработка и корректировка действующего функционала сайта, дополнение и развитие функциональных блоков, фильтров, поисков, работы корзины - контроль корректности отображения и актуальности контента на сайте - настройка и корректная работа всех метрик, веб-аналитики - организация работы с подрядчиками и фрилансерами Мы предлагаем: - официальное трудоустройство и достойный уровень оплаты - рабочее место в Калининском районе, полный рабочий день Отправляйте свое резюме, задавайте вопросы и приходите на собеседование!  ;;обеспечение и контроль быстродействия работы сайта на всех устройствах (в веб и мобильной версии). - обеспечение корректной интеграции сайта с 1...;1С-Битрикс; - официальное трудоустройство и достойный уровень оплаты - рабочее место в Калининском районе, полный рабочий день Отправляйте свое резюме, задавайте вопросы и приходите на собеседование!  ;850;0.4482758620689655;Другие web;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
26;52;Программист Web;2.0;2.0;People group, центр подбора и развития персонала;2019-11-20T19:37:33+0300;Компания, которая занимается оптимизацией и повышением эффективности работы отделов продаж, внедрением CRM-систем (Битрикс 24, amoCRM, Мегаплан), IT-решениями в сфере автоматизации бизнес процессов, подключением IP -телефонии и настройкой 1С ищет Программиста Web для удаленной работы на проектах. Требования: - Разработка web-приложений, - Вебхуки для Битрикс24. - Знание API Битрикс24 приветствуется. Желание изучить в короткие сроки API Битрикс24 обязательно. Условия обсуждаем!      ;Знание API Битрикс24 приветствуется. Желание изучить в короткие сроки API Битрикс24 обязательно.;Разработка web-приложений.;"1С-Битрикс; CRM Мегаплан; Оптимизация бизнес-процессов; CRM; Моделирование бизнес процессов";;852;0.7241379310344828;Другие web;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
27;56;Веб-разработчик;1.0;2.0;ДСК КПД-Газстрой;2019-11-28T05:24:30+0300;"Отдел системного администрирования «ГК КПД-Газстрой» примет талантливого и результативного ВЕБ-РАЗРАБОТЧИКА для осуществления технической поддержки текущих сайтов компании и для разработки и внедрения нового функционала. Готовы взять студента и научить всем тонкостям работы. Мы предлагаем:  Расти и развиваться, совершенствуя свои навыки и знания; Интересную работу в молодом и дружном коллективе; Работу в успешной и стабильно развивающейся компании; Официальную, своевременную оплату труда, оклад +премия; Комфортное рабочее место; Вкусную столовую на территории завода; График с 9:00 до 18:00 (обеденный перерыв с 13:00 до 14:00).  Ваши преимущества:  Средне-специальное / высшее профессиональное образование (информационные технологии и программирование); Опыт работы приветствуется, но не обязателен; Знание PHP, HTML, CSS, JavaScript, jQuery, Bitrix Самостоятельность в принятии решений; Энергичность, эффективность.    Отправляй резюме, оставляй отклик или звони!  Ответим всем кандидатам.";Ваши преимущества: Средне-специальное / высшее профессиональное образование (информационные технологии и программирование). Опыт работы приветствуется, но не обязателен. Знание PHP, HTML...;Ответим всем кандидатам.;"PHP; HTML; JavaScript; jQuery";"  Расти и развиваться, совершенствуя свои навыки и знания; Интересную работу в молодом и дружном коллективе; Работу в успешной и стабильно развивающейся компании; Официальную, своевременную оплату труда, оклад +премия; Комфортное рабочее место; Вкусную столовую на территории завода; График с 9:00 до 18:00 (обеденный перерыв с 13:00 до 14:00).  Ваши преимущества:  Средне-специальное / высшее профессиональное образование (информационные технологии и программирование); Опыт работы приветствуется, но не обязателен; Знание PHP, HTML, CSS, JavaScript, jQuery, Bitrix Самостоятельность в принятии решений; Энергичность, эффективность.    Отправляй резюме, оставляй отклик или звони!  Ответим всем кандидатам.";856;0.4827586206896552;Другие web;0;1;0;1;0;0;0;0;1;0;0;1;0;0;0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
28;63;Web-программист;4.0;2.0;Омегаспорт;2019-11-13T11:07:18+0300;Требуется программист на постоянную удаленную работу для поддержки и развития интернет-магазина компании.Основной проект написан на ShopCMS (если вкратце, то это очень примитивная CMS, и времени на ее освоение нужно минимум). Требования:  Уверенное знание PHP 7 Знание css, html на уровне, достаточном, чтобы что-то поправить на сайте (верстать с нуля не нужно) Знание js, jquery Базовые навыки работы с GIT (не обязательно, можем и научить) Умение писать чистый код, базовые представления об ООП Умение работать с чужим и не всегда качественным кодом Бонусом будет опыт работы с OpenCart, CS-Cart ;Уверенное знание PHP 7. Знание css, html на уровне, достаточном, чтобы что-то поправить на сайте (верстать с нуля не...;;"CSS; HTML; PHP7; jQuery";;863;1.0;Другие web;0;1;0;0;0;1;0;0;0;0;1;0;0;0;1;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
29;27;Веб–разработчик;2.0;2.0;С7 Информационные технологии;2019-12-12T07:25:19+0300;"S7 IT — одно из ключевых подразделений холдинга S7. Мы занимаемся разработкой собственного ПО, развитием и поддержкой IT–инфраструктуры, обеспечиваем автоматизацию бизнес–процессов.Сейчас мы в поисках backend разработчика в команду «Business trip services» - сервис оформления командировок для сотрудников авиахолдинга S7 (больше 10 000 сотрудников). Технологический стек сервиса: PHP, Node.js, GraphQL, Angular7, Oracle, Postgres. Чем предстоит заниматься:  развивать функциональность командировочных сервисов; развивать архитектуру, позволяющую максимально гибко настраивать процесс через конфигурирование; разрабатывать интеграции с другими системами и сервисами собственной разработки; участвовать в разработке отчуждаемой системы командировочных сервисов (проектирование API, разработка контрактов и т.д.).  Об условиях. Мы работаем в современном и комфортном офисе в минуте ходьбы от ст.м. Октябрьская. Ежегодно посещаем лучшие ИТ-конференции, организуем тренинги и ведём внутренний проект обмена знаниями «Talk about IT». У нас официальное трудоустройство, белая заработная плата, полный соцпакет. Всей семьей летаем по корпоративным тарифам самой пунктуальной российской авиакомпанией - S7 Airlines.";;Развивать функциональность командировочных сервисов. Развивать архитектуру, позволяющую максимально гибко настраивать процесс через конфигурирование. Разрабатывать интеграции с другими системами и сервисами...;"PHP; Node.js";;927;0.0;Другие web;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
30;58;Web developer / web программист;1.0;2.0;АйТи Мегастар;2019-12-11T10:01:50+0300;"Megastar — команда из более чем 50 специалистов, которая знает как делать IT/digital - продукты, предназначенные как для широкой, так и узкоспециализированной аудитории. Лидеры внутренних команд компании — истинные профессионалы, контролирующие выполнение задач и отвечающие за здравый смысл в разработке. К каждой задаче мы относимся как к продукту, думая не только о её прямом выполнении, но и стараемся заложить собственную экспертизу, в том числе и в её постановку. Мы делаем всё от нас зависящее, чтобы определить реальные цели наших партнеров и достичь их оптимальным способом.Наши ключевые ценности- компетентность, ответственность, гибкость и клиенториентированность. В связи с расширением, приглашаем в нашу команду Web developer /Web программиста. Мы предлагаем:  оформление по ТК РФ; гибкий график; команды профессионалов, искренне заинтересованных в развитии проектов, с продуктовым подходом; интересные проекты различной сложности; возможность профессионального и карьерного роста до Team/Tech Lead; достойный уровень заработной платы (обсуждается на собеседовании); безлимит чай, кофе, печеньки,корпоративы; удобная парковка с большим количеством парковочных мест; комфортные, стильные офисы в Новосибирске и Академгородке.  Необходимые навыки:  опыт web разработки backend от 1 года; уверенное знание JS; желательно опыт использования REST API; опыт работы с любой из реляционных баз данных (Postgresql, MySql); опыт верстки; умение работать с GIT; английский на уровне чтения технической документации (pre-intermediate).    Будет плюсом:  желание развивать свои hard skills в web разработке в сторону Full Stack    Чем предстоит заниматься:  доработка функционала для веб-сервисов; оптимизация и доработка интерфейсов.     Даже если Вы не нашли какой -то пункт у себя в резюме, мы все равно будем рады познакомиться и рассмотреть Вашу кандидатуру, поэтому смело откликайтесь, даем обратную связь! В случае, если мы не ответили Вам в течение 14 календарных дней, значит мы пока не можем предложить Вам дальнейшее взаимодействие и сотрудничество. Но! Мы сохраняем отклик на перспективу, на будущие проекты.      «Отправляя резюме на данную вакансию, Вы тем самым подтверждаете свое согласие на сбор, систематизацию, накопление, хранение, уточнение, использование, передачу, обезличивание, блокирование, уничтожение своих персональных данных в соответствии с п.3 ч.1 ст.3 Федерального закона от 27.07.2006г № 152-ФЗ «О персональных данных».";Опыт web разработки backend от 1 года. Уверенное знание JS. Желательно опыт использования REST API. Опыт работы с любой из...;Доработка функционала для веб-сервисов. Оптимизация и доработка интерфейсов.;" HTML; JavaScript; PHP; CSS; MySQL";"  оформление по ТК РФ; гибкий график; команды профессионалов, искренне заинтересованных в развитии проектов, с продуктовым подходом; интересные проекты различной сложности; возможность профессионального и карьерного роста до Team/Tech Lead; достойный уровень заработной платы (обсуждается на собеседовании); безлимит чай, кофе, печеньки,корпоративы; удобная парковка с большим количеством парковочных мест; комфортные, стильные офисы в Новосибирске и Академгородке.  Необходимые навыки:  опыт web разработки backend от 1 года; уверенное знание JS; желательно опыт использования REST API; опыт работы с любой из реляционных баз данных (Postgresql, MySql); опыт верстки; умение работать с GIT; английский на уровне чтения технической документации (pre-intermediate).    Будет плюсом:  желание развивать свои hard skills в web разработке в сторону Full Stack    Чем предстоит заниматься:  доработка функционала для веб-сервисов; оптимизация и доработка интерфейсов.     Даже если Вы не нашли какой -то пункт у себя в резюме, мы все равно будем рады познакомиться и рассмотреть Вашу кандидатуру, поэтому смело откликайтесь, даем обратную связь! В случае, если мы не ответили Вам в течение 14 календарных дней, значит мы пока не можем предложить Вам дальнейшее взаимодействие и сотрудничество. Но! Мы сохраняем отклик на перспективу, на будущие проекты.      «Отправляя резюме на данную вакансию, Вы тем самым подтверждаете свое согласие на сбор, систематизацию, накопление, хранение, уточнение, использование, передачу, обезличивание, блокирование, уничтожение своих персональных данных в соответствии с п.3 ч.1 ст.3 Федерального закона от 27.07.2006г № 152-ФЗ «О персональных данных».";958;0.034482758620689655;Другие web;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
31;64;Разработчик Web-Tutor;2.0;2.0;ЛЕВОБЕРЕЖНЫЙ, Новосибирский социальный коммерческий банк;2019-12-11T12:28:00+0300;"Обязанности:  сопровождение и развитие (доработка) ПО WebTutor; взаимодействие с внутренними заказчиками.  Требования:  образование высшее техническое; наличие практических знаний веб-разработки; основы работы с базами данных (Oracle/PL-SQL); знание и опыт работы в ПО WebTutor будет дополнительным преимуществом  Условия:  оформление по ТК РФ (с первого дня работы) и белая заработная плата в полном объеме; более 10 программ ДОПОЛНИТЕЛЬНОГО ПООЩРЕНИЯ: от компенсации сотовой связи до возможности льготного кредитования и премирования лучших сотрудников отдыхом за границей; уютный офис, удобное, полностью оснащённое рабочее место; творческий и материальный рост; квартальные премии, ежегодная индексация; доход по результатам собеседования. ";Образование высшее техническое. Наличие практических знаний веб-разработки. Основы работы с базами данных (Oracle/PL-SQL). Знание и опыт работы...;Сопровождение и развитие (доработка) ПО WebTutor. Взаимодействие с внутренними заказчиками.;" HTML; JavaScript; PHP; CSS; MySQL";"  оформление по ТК РФ (с первого дня работы) и белая заработная плата в полном объеме; более 10 программ ДОПОЛНИТЕЛЬНОГО ПООЩРЕНИЯ: от компенсации сотовой связи до возможности льготного кредитования и премирования лучших сотрудников отдыхом за границей; уютный офис, удобное, полностью оснащённое рабочее место; творческий и материальный рост; квартальные премии, ежегодная индексация; доход по результатам собеседования. ";964;0.034482758620689655;Другие web;0;1;0;1;0;0;0;0;1;0;0;1;0;0;0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
32;95;Embedded Web developer;2.0;2.0;«Предприятие «ЭЛТЕКС»;2019-12-11T05:48:24+0300;"Добрый день, %username%. Зовут меня Егор, я руководитель группы веб-разработки в Элтексе. Наша компания выпускает разные сетевые устройства (Wi-Fi точки доступа, роутеры, маршрутизаторы и т.д.). Во многих из этих устройств имеется встроенный веб. И, т.к. создание веб-интерфейсов является довольно специфичной работой, сильно отличающейся от системного программирования, то веб-разработкой занимается наша группа. Вообще, проектов у нас много - есть и фуллстек, есть только фронт для всяких систем управления, но сейчас мы ищем разработчика, который знает си, программировал под линукс, знает, что такое мейкфайлы и в то же время в курсе про html, css, js, хотя бы основы. Есть веб для сишников, которые знают си, системные вызовы в линукс, умеют править мейкфайлы, разбираются в gcc, ld и кросскомпиляции. Которые любят компиляцию по 30-40 минут (впрочем, есть проекты, где компиляция идёт минут 5 или даже ещё меньше). Здесь их ждёт много си, чуть-чуть html, немного js, приправленного jquery (иногда с плагинами). Кое-где есть си++. Есть веб для тех, кто знает си, но не очень его хочет. Здесь на си написана маленькая прослойка, которая была написана много лет назад и больше не правилась (отлажена, нового функционала не требуется), а основная бизнес-логика выполняется луа-скриптами. Здесь не появляется фраза “segmentation fault”, компиляция выполняется на удалённом сервере, лишь для тестеров одной ссылкой “собрать” в дженкинсе. Зато здесь много js-кода, интересных нестандартных задач и очень удобно разбитый на компоненты веб. Но изредка, раз в два-три года, знание си и мейкфайлов очень даже пригодится. В любом случае у нас всегда находятся интересные задачи - реализовать нестандартный компонент, страницу, внедрить какую-нибудь новую фичу и т.д. Не везде ещё внедрён webpack, не везде используется ES6+, так что будем рады новому коллеге, который поможет нам. Ещё у нас есть тестовый отдел, который досконально всё проверяет и перепроверяет, так что тестированием разработчики не занимаются. Технические подробности по проектам: Бэкэнд:  разный: есть просто си и системные вызовы линукс, есть с++, есть луа  Фронтэнд:  тоже разный: есть проекты, где html, css, js (ES5), есть проекты, где крутится knockout+webpack  Немного о компании. Элтекс существует с 1992 года, сейчас в ней работает порядка 800 человек. Коллектив дружный, всегда готовы помочь. Развито наставничество - за новичками закрепляется куратор, помогающий, рассказывающий, обучающий. От нас: Официально устраиваем своих сотрудников в первый рабочий день. Никаких зарплат в конверте. Мы предоставляем комфортное рабочее место в нашем просторном комплексе зданий в парковой зоне города в 10 минутах езды от метро «Заельцовская». Мы поддерживаем желание сотрудников учиться и профессионально расти, поэтому постоянно участвуем в профильных конференциях, тренингах и семинарах, а также проводим внутренние проекты по обмену знаниями. Количество проектов с каждым годом увеличивается, появляются новые группы разработки, от джуна до руководителя группы или направления вырасти реально, от вас - желание и компетенции. В зданиях есть благоустроенные комнаты для приема пищи, а также столовая. В свободное время ты можешь играть в настолки, рубиться в кикер или настольный теннис. Любишь спорт? У нас есть собственный тренажерный зал и корпоративные скидки на фитнес. Наши бенефиты: - комфортная программа ввода в должность (наставник прилагаетсяJ) - корпоративные скидки у компаний-партнеров (фитнес, развлечения); - собственный комплекс зданий в парковой зоне города; - уличная зона с турниками и настольным теннисом; - своя столовая и тренажерный зал; - большая парковка; - яркие корпоративные мероприятия; - митапы по обмену опытом между командами; - компенсация затрат на участие в IT конференциях; - развивающаяся электронная библиотека; - бесплатный служебный транспорт от пл.Калинина и 4, 5, 6 мкр. - релокационный пакет для иногородних кандидатов";;Технические подробности по проектам: Фронтэнд:;"JavaScript; HTML; HTML5; GCC; C/C++; make; Linux; web";;995;0.034482758620689655;Другие web;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
33;27;Web-разработчик;2.0;2.0;ROCKSTONE;2019-12-10T14:02:04+0300;"ROCKSTONE — компания в которой работают молодые, талантливые и целеустремленные люди. Наши проекты и игры входят в топ популярных приложений РФ. В работе над проектами наши сотрудники проявляют самостоятельность, творческий подход и трудолюбие. Мы ищем Web-разработчика для участия в командной разработке больших и интересных продуктов. Локация: Удалённое размещение   Задачи, которые предстоит решать:   Программирование игровой логики;   Разработка и оперирование front end;   Отладка, профилирование, оптимизация кода;   Проверка и тестирование разработанного функционала;   Отслеживание и контроль качества после релиза функционала;   Поддержание и улучшение архитектуры.     Требования к опыту:  Опыт работы с JavaScript/TypeScript от 2-х лет; Знание HTML/CSS и адаптивной вёрстки; Приветствуется опыт разработки SPA приложений, и мобильных приложений.    Будет плюсом:  Знание C#; Опыт работы в команде; Умение быстро обучаться и делиться накопленным опытом с коллегами; Страстное увлечение играми и желание их разрабатывать; Способность самостоятельно решать сложные задачи.    Мы предлагаем:   Работа с успешным высокодоходным проектом   Официальное оформление;   Возможность работать удалённо с удобным для вас графиком;   Корпоративное обучение: курсы, семинары, тренинги, конференции;   Дополнительные бенефиты для сотрудников (корп. обучение, ДМС, страховка от укусов клещей, витаминизация и тд);   Работа над уникальными задачами;   Возможность самореализации.     Если Ваше резюме нас заинтересовало, HR свяжется с Вами в течение 5 рабочих дней, если звонка не последовало, то в настоящее время компания не готова сделать Вам предложение.";"   Работа с успешным высокодоходным проектом   Официальное оформление;   Возможность работать удалённо с удобным для вас графиком;   Корпоративное обучение: курсы, семинары, тренинги, конференции;   Дополнительные бенефиты для сотрудников (корп. обучение, ДМС, страховка от укусов клещей, витаминизация и тд);   Работа над уникальными задачами;   Возможность самореализации.     Если Ваше резюме нас заинтересовало, HR свяжется с Вами в течение 5 рабочих дней, если звонка не последовало, то в настоящее время компания не готова сделать Вам предложение.";Опыт работы с JavaScript/TypeScript от 2-х лет. Знание HTML/CSS и адаптивной вёрстки. Приветствуется опыт разработки SPA приложений...;Программирование игровой логики. Разработка и оперирование front end. Отладка, профилирование, оптимизация кода. Проверка и тестирование разработанного функционала. Отслеживание и контроль...;"HTML5; JavaScript; Git; Less; Sass; SPA; C#; CSS; HTML";1027;0.06896551724137931;Другие web;0;1;0;0;1;0;0;0;0;0;1;1;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
